Uuid,Void/Retire,Short name:en,Fully specified name:en,Fully specified name:fr,Data class,Data Type,Members,_order:500,Mappings|SAME-AS
09e0c8b2-8bc7-4d89-b25a-7793a6d95da7,,,Vacume Jar,,Medical supply,N/A,,,DAGU Item:4418
665ba760-0e77-4363-abc5-b914d80869de,,,Adhesive Plaster Zinc Oxide 5cmx5cm,,Medical supply,N/A,,,DAGU Item:4424
6bca782a-032d-4215-b3d4-23700faf1372,,,Cotton Absorbant 500gm of 20 rolls,,Medical supply,N/A,,,DAGU Item:4426
5fb6900f-9f89-4980-89d0-5d624f00b2a6,,,"Gauze Pad,12ply",,Medical supply,N/A,,,DAGU Item:4438
faff5e69-17c5-4a73-a1ba-dafc4f0fd7c4,,,Demo Implants,,Medical supply,N/A,,,DAGU Item:4442
aa267a7b-71ff-4478-872d-06eaa2160bdb,,,Umblical Cord Tie 3mmx50 Metter,,Medical supply,N/A,,,DAGU Item:4471
93354124-1894-454b-a840-b20ce2d6ebce,,,Metal looks like syringe,,Medical supply,N/A,,,DAGU Item:4477
42e6d723-7218-4012-b151-9690bb22938a,,,Over All,,Medical supply,N/A,,,DAGU Item:4478
e3498913-2d79-467f-8533-a4e3c9a7e65e,,,Safety Goggles,,Medical supply,N/A,,,DAGU Item:4482
92220c25-b9fd-4e82-9ce2-2ef1538489b1,,,Helmet,,Medical supply,N/A,,,DAGU Item:4485
ba5a3ca9-0470-424f-97d0-f50e92452638,,,Glove,,Medical supply,N/A,,,DAGU Item:4486
75f5a7b1-80f8-4c07-9d35-cf9f7a88383a,,,Chemical Mask Double filter,,Medical supply,N/A,,,DAGU Item:4490
db7ed4ee-dbf1-474e-b051-8a038dac3280,,,Jar for pick up forceps,,Medical supply,N/A,,,DAGU Item:4509
9b9df6ff-8429-480f-8eac-468773b753b2,,,Rectal Catheter No.16,,Medical supply,N/A,,,DAGU Item:4527
2aba81a0-1af7-4a5b-b1ff-83b258175d45,,,Drugs And Medical Supplies for health post ( eight different items ),,Medical supply,N/A,,,DAGU Item:4591
c378bfb9-d6a3-484a-a741-ae587a9ad024,,,Gauze Bandage 4m long,,Medical supply,N/A,,,DAGU Item:4601
22d871b7-ca74-4c52-b290-92eff8726136,,,Catheter Metal for female 14cm,,Medical supply,N/A,,,DAGU Item:4611
00549471-9bad-4641-a37c-7718305637ef,,,IV Sets For Blood Bag,,Medical supply,N/A,,,DAGU Item:4639
ea826174-5b30-4448-96d4-87a07c53a27c,,,Oral Cleap 1ml,,Medical supply,N/A,,,DAGU Item:4649
d07d2a9e-ae14-49c0-9381-ff1ba452c742,,,Gauze Surgical 90cmx100 yds,,Medical supply,N/A,,,DAGU Item:4672
b0af4a21-068a-4f12-bea5-c376d7862dca,,,BD Syringe 5ml with needle 21G,,Medical supply,N/A,,,DAGU Item:4682
fe4d54ce-726b-438a-8987-ebc186ae19cb,,,Blood Transfusion Set,,Medical supply,N/A,,,DAGU Item:4710
18692bc2-c71f-4f54-abc3-cbd1c52658ea,,,Face Mask Pediatric,,Medical supply,N/A,,,DAGU Item:4722
30f0b699-0357-4173-b90c-ee51dd74f033,,,Pipette Adjustable 1 100ml,,Medical supply,N/A,,,DAGU Item:5040
c9e82109-3554-4806-acc7-fea5f2867636,,,Absorbent Pad with plastic backing 17x19 inch white green diapers 300piecs VWR international LLC,,Medical supply,N/A,,,DAGU Item:5122
d93d787a-4199-43e1-a2e2-d3fea823afca,,,Auto Disposable Syringe 0.05ml with Needle,,Medical supply,N/A,,,DAGU Item:5126
e5ec48b0-a219-4235-9d5d-901c176a197e,,,Disposable Insulin Syringe 30G and 8 mm fixed needle,,Medical supply,N/A,,,DAGU Item:5140
ee9fae08-e754-46a2-9596-0891fc0b3f80,,,Plastic Sheet Drawer 1x1 Meter,,Medical supply,N/A,,,DAGU Item:5144
7d2f8e13-7179-4478-8659-8d41a487d9fc,,,Naso Gastric Tube Pediatric size 5,,Medical supply,N/A,,,DAGU Item:5166
87c798ef-c3ed-4984-821b-d15b22288adc,,,Suction Tube Disposable,,Medical supply,N/A,,,DAGU Item:5181
a82d7b0a-eccb-4ea2-97e0-ffa68afccbab,,,Suction Catheter transparent with funnel silconized infant size (Sterile) for single use,,Medical supply,N/A,,,DAGU Item:5183
8276d88e-23d2-4ab0-b056-ac53bc3b3cbd,,,Soap 200 230gm,,Medical supply,N/A,,,DAGU Item:5200
79fe6793-bb3c-484f-8410-f0a9b1dabdb9,,,"Steel Wire, Softdia 0.2mm 10m",,Medical supply,N/A,,,DAGU Item:5206
10b8cee5-16b0-410b-8d39-cee73d537042,,,"Steel Wire, Softdia 0.3mm 10m,",,Medical supply,N/A,,,DAGU Item:5210
787ef012-69eb-48e4-a450-c0f276c82e56,,,VWR Sterile Aerosol Pipete tip 1 1000UL of 576,,Medical supply,N/A,,,DAGU Item:5265
7529763d-f426-4b42-b527-0283a177d0c7,,,VWR Sterile Aerosol Pipete tip 1 200UL of 960,,Medical supply,N/A,,,DAGU Item:5266
a863da2f-ada1-448e-a051-d746e015eb18,,,"Sulture nonabs,DEC3,need 3/8 30mm trl/box36",,Medical supply,N/A,,,DAGU Item:5286
2ae23744-2224-4f56-914a-bc8c19f9c485,,,"Flow Splitters Four way 2 LPM capacity ub 1/8 LPM increments, 90189099",,Medical supply,N/A,,,DAGU Item:5325
4b03ae30-79dd-4405-9c64-a0af04aafda4,,,Nasal Prongs,,Medical supply,N/A,,,DAGU Item:5326
daebaf86-b95c-4669-a5eb-7f028eaf65a8,,,Nasal Prongs Oxygen Child,,Medical supply,N/A,,,DAGU Item:5379
9220e71c-e977-444f-b8d4-7b2842323f3e,,,Vacume Tube 10ml,,Medical supply,N/A,,,DAGU Item:5402
c7ae574f-a7af-42ad-9eda-b04c69c0911b,,,Vacume Tube 8ml,,Medical supply,N/A,,,DAGU Item:5403
7b8bd805-17e3-417c-8f23-708a434b0fce,,,"Gauze Swab 10cmx 10cm , 8 plysx10pc/bag sterial",,Medical supply,N/A,,,DAGU Item:5458
3a43dde8-e48a-494b-927d-4fb939838bb2,,,BIttke HDPE Square Jug 4L 4Pcs,,Medical supply,N/A,,,DAGU Item:5531
6f6eb464-b3a8-4e43-92da-38cf4aee602f,,,Hemocytometer Improved Neubauer,,Medical supply,N/A,,,DAGU Item:5537
cce006d5-5b16-4771-a54a-0c4f92d906f9,,,Aluminum Foil,,Medical supply,N/A,,,DAGU Item:5546
53854b18-c053-4a4f-bcb9-82f123f03e8f,,,"Microtube 1.5ml sterile screw cap with O RING, PP.",,Medical supply,N/A,,,DAGU Item:5568
6c820a4a-0f44-4776-84cc-52c97d945e2b,,,Apron Plastics Standard Size,,Medical supply,N/A,,,DAGU Item:5604
d9328910-f403-4ec5-8d24-0b05f30d31af,,,Doppler Foetal Scope KDM 100,,Medical supply,N/A,,,DAGU Item:5611
50fd67c4-556b-42a4-8522-a0ee676a1832,,,Length Board,,Medical supply,N/A,,,DAGU Item:5670
b40194ad-218f-4b85-b0cb-3728e69bee1f,,,PIMA Bead Standard,,Medical supply,N/A,,,DAGU Item:5675
79b6e5c2-5b92-49ca-9bd4-1631c67e3986,,,Pima Analyser,,Medical supply,N/A,,,DAGU Item:5701
80774398-a95d-41f6-8186-8efc301b5ee0,,,"Urine Catheter Female ,16cm, Stainless steel",,Medical supply,N/A,,,DAGU Item:5781
af9e9a8d-c541-44d7-bdd9-40cbfe493561,,,Metal Syring (Recording Glass Syringe),,Medical supply,N/A,,,DAGU Item:5799
8a1e9f4a-820b-47f1-b684-6951a6d2d027,,,Metal Catheter,,Medical supply,N/A,,,DAGU Item:5800
c711c50e-681c-4c41-94e7-7619751c3506,,,Dental Needle,,Medical supply,N/A,,,DAGU Item:5806
206ed962-7d2f-45c1-b271-addec9ba77e4,,,Auto Disposable Syringe 0.5ml blister packed 23G,,Medical supply,N/A,,,DAGU Item:5807
7183d642-1671-4a48-85b9-404fb5615ce1,,,Screw Driver With Screw Holding Sleeve 2.5mm,,Medical supply,N/A,,,DAGU Item:5816
2309f0fc-84c0-4ce0-9466-1b3f48491a7e,,,Cohen Universal Extracting Forceps American Pat.,,Medical supply,N/A,,,DAGU Item:5817
341bdb6c-5f94-4a27-972b-3ea5f4ddc1ce,,,Seldin Root Elevator Fig 1L,,Medical supply,N/A,,,DAGU Item:5821
473c6f57-6433-4311-bb4a-05622329c074,,,Sanitary Towel with sticker,,Medical supply,N/A,,,DAGU Item:5823
4174ff75-d02b-441d-9bae-2de51b6673af,,,Adhesive Sticky Mat 25.5X45 40 Sheet,,Medical supply,N/A,,,DAGU Item:5846
b26fedda-e783-463c-b241-614c19fe1908,,,"Disposable Syringe (Sterile) 3 Parts, 50ml Luer fitting with 21G 1 & 1/2 Needle",,Medical supply,N/A,,,DAGU Item:5917
ca16bae7-a83a-43ee-8af8-f41b3058a995,,,"Disposable Syringe (Sterile) 3 Parts, 10ml Luer fitting with 21G 1& 1/2 Needle",,Medical supply,N/A,,,DAGU Item:5918
89e9349a-c74d-47b8-913b-291391bd267c,,,Pipette Different Size,,Medical supply,N/A,,,DAGU Item:5950
8702ade1-dc16-4852-80d0-3470d29cda38,,,Combitip Plus 28ml,,Medical supply,N/A,,,DAGU Item:5973
f425e9a6-6c84-4ec2-92f5-9fa95f0d2660,,,Combitip Plus 10ml,,Medical supply,N/A,,,DAGU Item:5974
0ab9788b-ec82-4161-8e48-790c8398cdcd,,,Combitip Plus Adapter 28ml,,Medical supply,N/A,,,DAGU Item:5977
9bc4041b-692a-45da-9640-70bec0c7f25d,,,Gauze Bandage 10cm x 4m,,Medical supply,N/A,,,DAGU Item:5978
9c19a9dc-adf9-4ebf-83e1-56e80fbb95e9,,,Aladin Brass Flue 23E60,,Medical supply,N/A,,,DAGU Item:5993
00bde033-acef-4533-91fd-e07384852f9e,,,Centrifuge Tube 5ml,,Medical supply,N/A,,,DAGU Item:5996
0b7519d0-cf63-46c5-9aa9-90c1625966fa,,,Microscope Lamp,,Medical supply,N/A,,,DAGU Item:6053
fe182f73-d608-431f-9581-426421bfdbe9,,,Spatula wooden,,Medical supply,N/A,,,DAGU Item:6056
984cde4c-ad27-4ce1-9349-d81753654491,,,Infusomat space,,Medical supply,N/A,,,DAGU Item:6068
18c0773f-fe66-4eff-87f4-2d77c07f9094,,,Empty kit bag,,Medical supply,N/A,,,DAGU Item:6091
2cb0b7ef-7645-4143-9f6e-8010d15142ec,,,Tray dressing kidney dish small 20cm,,Medical supply,N/A,,,DAGU Item:6096
6bf1a56c-ad70-4b05-a925-20386c789741,,,Tag For Refrigerator,,Medical supply,N/A,,,DAGU Item:6166
413b2799-2ff0-48f5-b403-53f54717537b,,,Face Mask,,Medical supply,N/A,,,DAGU Item:6172
245b838f-b159-4319-8b62-efe9a35e5b5d,,,Labsoaker STD 18INX20IN MA,,Medical supply,N/A,,,DAGU Item:6206
29d4b9f6-6458-43a3-b17c-c099d18eb5c0,,,Filter Paper Qualitative Whatman type grade 1 diameter 90mm,,Medical supply,N/A,,,DAGU Item:6213
79a31cfa-7332-4fca-acf6-e2ec8f373b38,,,Eye Goggle plastic,,Medical supply,N/A,,,DAGU Item:6222
d31af7ee-81c0-4538-b05f-82db9161f625,,,Starting Device 1/4HP,,Medical supply,N/A,,,DAGU Item:6233
89a91337-2132-444a-bea1-0dedd9860258,,,Starting Device 1/4 Vestfrost MK304,,Medical supply,N/A,,,DAGU Item:6234
9ed279c9-3dab-4cf7-b146-4bff108abcd5,,,Starting Device 1/3HP,,Medical supply,N/A,,,DAGU Item:6236
9ed2f9a9-dcb4-4f0f-a864-065a50104bdb,,,Storage Bag For Specimen,,Medical supply,N/A,,,DAGU Item:6285
c3b10e3a-3fd9-4b8e-b75e-3acf53122bf7,,,ESR pipete,,Medical supply,N/A,,,DAGU Item:6326
954f449a-b75a-442e-91ac-6f347c6880dc,,,Disposable Syringe 3ml with Needle,,Medical supply,N/A,,,DAGU Item:6346
a9e06b87-4292-48e6-ac5f-5f984c649d64,,,Auto Disposable Syringe 0.5ml,,Medical supply,N/A,,,DAGU Item:6350
16e8b733-b68e-4869-bec5-04e033b1f16f,,,Starting Device 117U6015,,Medical supply,N/A,,,DAGU Item:6376
f91d9d9e-f934-4cc6-8117-a6e8a00d2cef,,,Fan Jamican KF 1225B1MR R,,Medical supply,N/A,,,DAGU Item:6380
8b49fe19-eb57-44a6-b7b6-2d52bd5b1b2f,,,Microscope Slide frosted ended,,Medical supply,N/A,,,DAGU Item:50247
2fa8720b-2ba5-4ed9-87b4-41ea4f05925d,,,PIMA printer paper I,,Medical supply,N/A,,,DAGU Item:50363
b9b3501a-e501-432c-9e56-acbb4fbbcfad,,,pill cutter with pill grip,,Medical supply,N/A,,,DAGU Item:50506
8dba9856-2bf3-451d-a894-853c07a0a924,,,Palpation moduel for Leopolds,,Medical supply,N/A,,,DAGU Item:50509
32c18377-2ce6-49f8-a881-864f1c7d218d,,,Spinal injection simulator,,Medical supply,N/A,,,DAGU Item:50510
1e70cdf2-4031-4296-8bc5-6919d61d806e,,,"coverall,w/hood,type 4,tight clothing,large(176 182cm)",,Medical supply,N/A,,,DAGU Item:50994
9bd8cd8b-2a6a-4e46-8591-63829a3afaa2,,,"coverall,w/hood,type 4,tight clothing,x large(182 188cm)",,Medical supply,N/A,,,DAGU Item:50995
13f5f0e3-af87-4004-b5bf-a5ec95c6349d,,,"coverall,w/hood,type 4,tight clothing,mediuml(170 176cm)",,Medical supply,N/A,,,DAGU Item:50997
df18f9aa-f610-4a32-b5f5-0332892fa18a,,,"coverall,w/hood,type 4,tight clothing,small(164 170cm)",,Medical supply,N/A,,,DAGU Item:50998
ab2f398d-088c-48ab-9cba-d56a74742783,,,NTC Thermister Temperature Probes 15m,,Medical supply,N/A,,,DAGU Item:51026
cdcd2241-4c09-472e-a0f1-c6eb5b3033f7,,,Bandage Triangular 96x96x136cm,,Medical supply,N/A,,,DAGU Item:51087
42d4c9b1-1748-413b-8cc9-2b61be3f63a2,,,Glass Volumetric Transfer Pipette Capacity 10ml,,Medical supply,N/A,,,DAGU Item:51381
15c9d5b9-7500-4f42-9c77-c9f710553ca3,,,"Conical Centrifuge Tubes Sterile,disposable,15ml",,Medical supply,N/A,,,DAGU Item:51558
c90e1e2b-fc57-4e73-b383-f84d87da0afc,,,Endotracheal Tube Uncuffed,,Medical supply,N/A,,,DAGU Item:51579
e779f31f-e2a6-4675-9bd4-9bf37d795251,,,Slides of Microbiologicaly Prepared of Different Size,,Medical supply,N/A,,,DAGU Item:51603
3d4dfe6e-1d1e-4b08-acfb-4c6467c1392b,,,Specific Gravity Measuring Device Manual,,Medical supply,N/A,,,DAGU Item:51604
176157b0-d118-4d00-b32c-0eb35549e3eb,,,Naso Gastric Tube Adult,,Medical supply,N/A,,,DAGU Item:51616
6c3e53fc-4254-4e21-9472-469d5ede761e,,,Naso Gastric Tube Pediatrics,,Medical supply,N/A,,,DAGU Item:51618
9b9f8647-649e-420b-8f6c-a35e7c4316cc,,,Manual sucker,,Medical supply,N/A,,,DAGU Item:64482
de6f13aa-5d15-48b1-ba62-9114f68546cc,,,Micropipette tips 100 1000 microliter,,Medical supply,N/A,,,DAGU Item:51645
c0fc299e-09b1-410c-a03f-18361d43aa9f,,,Female Pelvic Examination Training Model,,Medical supply,N/A,,,DAGU Item:51653
7b444924-b450-42af-9aa0-0d610ce9c71f,,,Adult Manikin Male,,Medical supply,N/A,,,DAGU Item:51662
b5a9987f-41b8-4e8f-bbc9-67092418b630,,,Adult Manikin Female,,Medical supply,N/A,,,DAGU Item:51664
a4f05610-a3c9-4677-b461-89fad7ab6536,,,Simulation Model Lumbar Puncture,,Medical supply,N/A,,,DAGU Item:51673
143f2042-b93f-458c-a256-f9261691c8b6,,,Membrane box (4 unit) D711 for ABL7XX/8XX,,Medical supply,N/A,,,DAGU Item:51803
8711ce65-69ac-4e42-8acd-a8cde28dfd98,,,Membrane box (4 Units) D722 K For ABL7XX/8XX,,Medical supply,N/A,,,DAGU Item:51804
48c809ff-faf8-4f45-89eb-04a1b1e2f9a1,,,Membrane box (4 Units) D733 Ca For ABL7XX/8xx,,Medical supply,N/A,,,DAGU Item:51806
38ed9688-0e87-472a-bbe9-9e3018009d1b,,,Membrane box (4 unit) D788 PCO2 for ABL7xx/8xx,,Medical supply,N/A,,,DAGU Item:51807
c8d234e7-2a67-4764-8d71-a46568d0f27d,,,Membrane box (4 Units) D7077 Lac For ABL7XX/8XX,,Medical supply,N/A,,,DAGU Item:51809
003a5525-4fa5-4e6f-a7ab-3ee1e167c9a8,,,Membrane box (4unit) D799 PO2 for ABL7XX/8XX,,Medical supply,N/A,,,DAGU Item:51813
f0f441ad-9a0f-4b98-be92-2990a7894eec,,,Autocheck 5+ level 2 yellow box of 30 ampoules. for AB7XX/8XX S7745,,Medical supply,N/A,,,DAGU Item:51826
08d51b3d-c9d9-40c1-b4a9-b7683a13157d,,,Autocheck 5+ level 4 Green box of 30 ampoules S7765,,Medical supply,N/A,,,DAGU Item:51828
edf05e5e-d9a9-4cb5-ba35-7514660a6bf5,,,Membrane box (4unit) D744 Cl for ABL7XX/8XX,,Medical supply,N/A,,,DAGU Item:51834
9f4fc454-8445-44e8-8a36-1092b056a832,,,Contour Comparator Disc Nitrite 0 0.4mg/l N,,Medical supply,N/A,,,DAGU Item:51846
ffd320e8-f014-464b-a69d-988e704712d4,,,Contour Comparator Disc Ammonia 0 0.1mg/l N,,Medical supply,N/A,,,DAGU Item:51847
1196791e-0180-4485-9c4d-e78fd497636b,,,Contour Comparator Disc Nitrite 0 15mg/l N,,Medical supply,N/A,,,DAGU Item:51848
be0ed212-17b7-4d55-ab3f-07b6f1854de3,,,Contour Comparator Disc Fluoride 0 1.5mg/l F,,Medical supply,N/A,,,DAGU Item:51851
5e99908d-5152-47e0-94c1-ec1071c690e5,,,Membrane box (4 unit) D755 Na for ABL7XX/8XX,,Medical supply,N/A,,,DAGU Item:51870
9d805871-9fbc-474a-8ea3-20c45ba51045,,,Custodiol Bags E6*1000ml,,Medical supply,N/A,,,DAGU Item:51884
db0314b2-a1b6-4ff6-84a4-2f2f3b4409e9,,,ENDOPATH dextrus seal cap Assembly with Accessorie,,Medical supply,N/A,,,DAGU Item:51921
820a88b5-6d2f-4dd3-9230-e14cea9ae3ca,,,Pipette 10ml,,Medical supply,N/A,,,DAGU Item:52249
a5e9bdab-fde5-4090-a44c-efd38ffb1911,,,"Umblical catheter,",,Medical supply,N/A,,,DAGU Item:52362
5250bf9c-c98e-4797-9736-10a44d738093,,,Endotracheal Tube Adult and pediatric of 100,,Medical supply,N/A,,,DAGU Item:52586
e45eafb8-4e75-4ec8-a136-e2509a2f37b9,,,"Book,Malnutriton Screen regist.english",,Medical supply,N/A,,,DAGU Item:52704
47d68c9f-4149-40a6-866e-dd822efa79e4,,,"TFP Multi chart,A3",,Medical supply,N/A,,,DAGU Item:52737
1383f1ab-04fb-427d-9079-cee74b81a015,,,Ice Blocks,,Medical supply,N/A,,,DAGU Item:52814
28e952cc-4bfc-43d8-bd2b-5eb0fe16886e,,,Flex cable,,Medical supply,N/A,,,DAGU Item:52815
fadb9233-4479-4c49-9232-0f9ec9b72a90,,,OTP Record card English,,Medical supply,N/A,,,DAGU Item:52829
f3904f65-647d-4c44-b6c4-c45d23a99e4f,,,Insertion accessory Kit for Implanon,,Medical supply,N/A,,,DAGU Item:52986
cb030c51-ae07-451a-a643-01161200d29a,,,Gauze Surgical 90cmx100m mesh size 19x15,,Medical supply,N/A,,,DAGU Item:53074
7ae2ddac-05b6-470d-b63b-487ea37e21a4,,,Adult hose,,Medical supply,N/A,,,DAGU Item:53203
d00246c7-50e9-4fbd-aa24-347a463ea94a,,,Diasaf Plus Filter,,Medical supply,N/A,,,DAGU Item:53221
ae1bd773-072d-4219-a9e8-1eb1c08d3919,,,Starting Device 117U6000,,Medical supply,N/A,,,DAGU Item:53312
b5f8add9-5a28-4c02-a60b-b127af5cc48b,,,Starting Device 103N0021 (PTC),,Medical supply,N/A,,,DAGU Item:53317
ae668c03-68de-42ac-a9c6-2f62c247a4df,,,Sling For Use 100% cotton,,Medical supply,N/A,,,DAGU Item:53338
bed40394-d7c4-43da-bc9a-65060322c1af,,,Insertion/removal accessories for implanol For 25 insertion/removal procedures,,Medical supply,N/A,,,DAGU Item:53395
6a6b25de-24f4-42d5-8f06-280baeed875a,,,Sterile polyester fiber tipped applicators swabs in paper,,Medical supply,N/A,,,DAGU Item:53472
ffef199a-9bcd-456c-9e09-33df11a50148,,,Compressor MTZ28 JC4A VE/R404a,,Medical supply,N/A,,,DAGU Item:53479
e5343c10-5adb-4d47-b51a-46d9a182f5d3,,,Fan Evaporator HBN 150 (18W),,Medical supply,N/A,,,DAGU Item:53482
a76bb41f-42d6-4687-a99d-418e9e649ae8,,,Mid Upper Arm Circumference(MUAC) measuring tape Adult,,Medical supply,N/A,,,DAGU Item:53798
667cdb53-ca24-421c-8604-526ba5f50933,,,"Weighing trousers for use with spring scales.one size,pack of 5 pieces in carry bag",,Medical supply,N/A,,,DAGU Item:53800
23131b8b-df5e-44f4-a65d-98f43f45c2e8,,,Autoclave indicater tape 19mmx50m,,Medical supply,N/A,,,DAGU Item:53804
729c625d-3202-45ad-90c2-8b5cc53e7cd8,,,Cat Gut Chromic gauge 3.0 (3/0) 75cm on 25mm 1/2 circle round bodied needle,,Medical supply,N/A,,,DAGU Item:53945
2ebc95c7-a61d-4f22-a06b-0f5ed4ffa061,,,Polyglycolic acid absorbable braided violet gauge 0.7 (6/0) 30cm on 12mm 1/2 circle cutting taper needle,,Medical supply,N/A,,,DAGU Item:53951
23449d69-5ec3-4fa6-93c5-d4d5b3c001cb,,,Syringe 1ml,,Medical supply,N/A,,,DAGU Item:53960
62546295-9955-4671-8443-f6bbe9e83d58,,,Polyglycolic acid absorbable braided violet gauge 1.5 (4/0) 75cm on 15mm 1/2 circle reverse cutting taper needle,,Medical supply,N/A,,,DAGU Item:53964
cb61d444-a8b8-43b6-88e2-0059a6fa8cf8,,,Low Nitrogen Weighing Paper,,Medical supply,N/A,,,DAGU Item:54126
d72de802-882c-4cbd-94c8-93d7e6c4190b,,,"Battery 6v 4PVV280 Sealed gel non hazardous C100h=279Ah, C10h=224Ah",,Medical supply,N/A,,,DAGU Item:54128
1aeefbc1-7e41-400d-82aa-f686329f1162,,,Insertion Accessories Kit for Implanol 64 Insertion/removal Procedure,,Medical supply,N/A,,,DAGU Item:54149
18ae8cf4-5d21-4173-9d32-5afd896b4b90,,,Stove Kerosine,,Medical supply,N/A,,,DAGU Item:54164
f9b739d1-2ff5-4332-ae07-e445d4ec6d19,,,"Switch Low Pressure, HBN 150",,Medical supply,N/A,,,DAGU Item:54165
4398b668-3899-44c0-8023-00785a8f14ee,,,Spring Spacer,,Medical supply,N/A,,,DAGU Item:54169
f8dd47a9-68ba-4c95-9c49-cd2a32436d6f,,,Cannula Intravenous Set 18G,,Medical supply,N/A,,,DAGU Item:54170
59aaf162-89a7-4df8-91a0-1a9d6a741725,,,Cannula Intravenous Set 22G,,Medical supply,N/A,,,DAGU Item:54172
5a197d59-928e-40e5-b250-a6d35e86b8b2,,,"Conical Flask Erlenmeger Borosilicate Glass 3.3, with Printed Graduation 200ml",,Medical supply,N/A,,,DAGU Item:54173
0e7bc33b-1975-4a89-add9-5ec3315e8e2d,,,Scalp Vein Winged Infusion Set 21G,,Medical supply,N/A,,,DAGU Item:54174
4c399152-9b37-4d34-a7c8-386a80c64c03,,,Syringe (Disposable) 2ml with needle 21G,,Medical supply,N/A,,,DAGU Item:54175
4eeff4b8-c350-40b0-a4d2-ed3024bebf50,,,Glove Examination Latex Non Powdered large,,Medical supply,N/A,,,DAGU Item:54181
a27bff36-8d35-45a1-b228-415427cca3ad,,,Glove Heavy Duty Latex (Disposable) large,,Medical supply,N/A,,,DAGU Item:54182
7ac783be-a2a3-4d24-ba74-3ffe11247299,,,"Conical Flask Erlenmeger Borosilicate Glass 3.3, with Printed Graduation 150ml",,Medical supply,N/A,,,DAGU Item:54187
b3473ab7-3592-4abe-9609-434752450f7f,,,Syringe Insulin (Disposable) 1ml on 8mm with Fixed Needle 30G,,Medical supply,N/A,,,DAGU Item:54188
7e9a7689-ef13-497a-9dc9-a21434161eff,,,Colostomy Bag Adhesive Regulator Closed 25cmx14cm 30mm Opening,,Medical supply,N/A,,,DAGU Item:54191
22ed4315-a986-454a-8818-58d3a482a8b3,,,Syringe (Disposable) 2ml with Needle 22G,,Medical supply,N/A,,,DAGU Item:54192
e123a1e6-efa7-4792-9b9b-194e621d7e8f,,,Boots 38 Size,,Medical supply,N/A,,,DAGU Item:54194
da9b0cb3-3ee0-4751-a6e1-4c995e5c0e08,,,Gauze Bandage 5cmx5m,,Medical supply,N/A,,,DAGU Item:54197
ae58da24-64e7-4c2b-8324-75880cfa68ec,,,Door Curtain PVC TKA 900X2000cm,,Medical supply,N/A,,,DAGU Item:54199
d5bfe62f-300d-4f3b-94a8-fd39cce5bb39,,,Polyamide Monofilament Gauge 0.2(10/0) 38cm in 64mm spatula Double Armed Needle,,Medical supply,N/A,,,DAGU Item:54200
96a95627-6405-4fec-8288-e6b7bb2f7338,,,Mersilk Braided Black Gauge 2.0(3/0) 75cm on 35mm 1/2 Circle Round Bodied Needle,,Medical supply,N/A,,,DAGU Item:54202
7a2b58d9-46ba-4326-af19-309212f3cc4f,,,Cat Gut Chromic Gauge 3.0(3/0) 75cm on 20mm 1/2 Circle Round Bodied Needle,,Medical supply,N/A,,,DAGU Item:54203
47e01b1d-abd9-4f12-ba33-0ad44ebcdfe3,,,Polyamide Monofilament Gauge 3.5(2/0) 75cm on 27mm 1/2 circle round bodied Spatula double Armed Needle,,Medical supply,N/A,,,DAGU Item:54204
d566645f-6d2f-43d5-9663-c2afab1f8f3e,,,Mersilk Braided Black Gauge 4.0(1) 40cm on 40mm 1/2 Circle Round Bodied Needle,,Medical supply,N/A,,,DAGU Item:54205
555b8aa9-16d5-4b95-9dfb-ccf1b4a72694,,,Surgical Scalpel Blade No.20,,Medical supply,N/A,,,DAGU Item:54206
c2a721d7-134e-4599-9674-a830f36bdb89,,,Implanon Arm Models + Extra Skin,,Medical supply,N/A,,,DAGU Item:54275
dc911356-2d2d-478f-9b8d-75336009bb2d,,,"Resuscitation Set used for Neonatal, Pediatric & Adult Providing 02 Inhalation",,Medical supply,N/A,,,DAGU Item:54287
b14ccc23-47c4-4bdf-8571-60aad2fb18ff,,,Syringe(AD) 0.5ml,,Medical supply,N/A,,,DAGU Item:54289
068a8d2d-22d6-401a-a699-51d78c96eb0d,,,Cannula Intravenous Set 24G,,Medical supply,N/A,,,DAGU Item:54290
1e7cbc37-0e8a-44fe-8d57-1975edb4e1c8,,,Umbrella Medium,,Medical supply,N/A,,,DAGU Item:54295
27f5c715-055a-485a-8ab7-7a5e00c4fc5c,,,Syringe(AD) 1ml with Needle 23G,,Medical supply,N/A,,,DAGU Item:54300
dfa2bbcf-a46d-4b1e-8a68-314312992ca1,,,Catheter Foley Silconized Latex Two Ways 30 50ml Balloon 20CH,,Medical supply,N/A,,,DAGU Item:54302
1e03a69a-ad50-49b7-b77a-da8740a3327b,,,Catheter Foley Silconized Latex Three Ways 30 50ml Balloon 22CH,,Medical supply,N/A,,,DAGU Item:54303
bba3476f-adc8-451b-ae4a-a525d0bd820b,,,Catheter Foley Silconized Latex Two Ways 3 5ml Balloon 8CH,,Medical supply,N/A,,,DAGU Item:54305
c36cd5a5-09cd-4c7a-9cc7-1105cee43aed,,,Endotracheal Tube 4CH,,Medical supply,N/A,,,DAGU Item:54306
7bfa1889-6d92-4c95-810b-8b4e744b2551,,,Catheter Foley Silconized Latex Two Ways 5 15ml Balloon 12CH,,Medical supply,N/A,,,DAGU Item:54308
