Uuid,Void/Retire,Same as mappings,Fully specified name:en,Short name:en,Description:en,Data class,Data type,Answers,Members,_version:4,_order:1
ec88d3af-82e2-4cbe-99d4-25f6d751f73a,,,Chronic hepatitis B clinical category I,HBV stage I,First category in local chronic hepatitis B clinical staging scale.,Finding,N/A,,,1,1
ee56f078-129a-4bc3-cd45-6789abcdef01,,,Targeted examination checklist at cervical screening,Exam checklist,Checklist of selected focused examination findings documented during cervical screening encounter,Question,Coded,ff670189-23ab-4cd4-de56-789abcdef012;0a78129a-34bc-4de5-ef67-89abcdef0123,,1,1
f01d90be-c346-4702-83e6-f57833084338,,,HCV treatment follow-up week 8,FU week 8,Follow-up visit at week 8 in local hepatitis C treatment protocol.,Finding,N/A,,,1,1
f2424fd9-d0ad-4c6b-92a2-b92db6fde419,,,HCV treatment follow-up visit week,HCV FU week,Scheduled or attended protocol week for hepatitis C treatment follow-up.,Question,Coded,82c3a519-cbfe-463a-81b5-8ebc4ba4ea69;a481b402-55d7-49a3-b9fa-4da93a4eee6a;f01d90be-c346-4702-83e6-f57833084338;08776c46-63fe-4845-8c9e-c922ba5044fb,,1,1
f3041526-3748-43f9-b40a-5b6c7d8e9f0a,,,Post-kala-azar dermal leishmaniasis,PKDL,Post-kala-azar dermal leishmaniasis classification.,Finding,N/A,,,1,1
f3263748-5960-43f9-d40a-718293041526,,,Inconclusive laboratory result,Inconclusive,Inconclusive laboratory result category.,Finding,N/A,,,1,1
f3e0c1c4-2a74-4ad9-9cf7-4d673af69210,,,Hepatitis C co-infection category (HIV and or HBV),HCV co-infection,"Co-infection classification for chronic hepatitis C register (HIV, hepatitis B, both, or other).",Question,Coded,c201d808-64e2-47c5-a305-0d9752c85f11;b006c864-03e3-4d2a-831c-4b6b4385cea9;be35708f-d6e8-45ff-b563-a0364f148b46;5622AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,1,1
f4670189-23ab-4cd4-df56-789abcdef012,,,Vitamin A supplementation dose two date,VAS dose 2 date,Date when second vitamin A supplementation dose was administered in the register period.,Question,Date,,,1,1
f4b6c9d3-a057-481c-b132-d4e5f6071829,,,Assistive technology service delivered,AT service delivered,Free text description of assistive technology service delivered during the visit.,Question,Text,,,1,1
f5667788-9001-4a36-a8f0-b11223344567,,,Tuberculosis preventive treatment outcome,TPT outcome,Outcome status of tuberculosis preventive treatment course for the contact.,Question,Coded,160035AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;160031AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;160034AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;07182930-0112-4b47-b901-c22334455678;160737AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;5622AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,1,1
f6071829-3a4b-4234-f012-345678901256,,,Currently pregnant at malaria case registration,Pregnant (malaria),Patient is currently pregnant at time of assessment,Finding,N/A,,,1,1
f6071829-3a4b-4fcd-e056-1b2c3d4e5f45,,,No rifampicin resistance on tuberculosis register,No RR TB,Index DST indicates no rifampicin resistance in tuberculosis register context.,Finding,N/A,,,1,1
f6b8dae1-7a9c-4fb1-d364-5f7b9d1e3a65,,,Contraction duration greater than 40 seconds,Over 40 sec,Contraction duration band greater than forty seconds.,Finding,N/A,,,1,1
f6f37028-3110-4bf6-910b-d4dd80f82c71,,,HBV antiviral regimen code 2,HBV rx code 2,Second local coded antiviral regimen option for hepatitis B register.,Finding,N/A,,,1,1
f708192a-3b4c-4d45-8678-90123456789a,,,Leprosy treatment after failure category,Tx after failure,Treatment history category for leprosy patient registered after documented treatment failure.,Finding,N/A,,,1,1
f708192a-3b4c-4d56-8678-f0123456789a,,,Number of household contacts screened for leprosy at diagnosis,Household contacts screened,Count of household contacts screened for leprosy at time of diagnosis.,Question,Numeric,,,1,1
f8091234-5678-9012-f809-123456789012,,,Respiratory rate reading abnormal,RR abnormal,Coded yes/no question indicating whether the respiratory rate reading is clinically abnormal.,Question,Coded,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,1,2
f8658dd1-6599-48d7-835c-111c28e7a6dd,,,Chronic hepatitis B clinical category III,HBV stage III,Third category in local chronic hepatitis B clinical staging scale.,Finding,N/A,,,1,1
f9607182-9304-43f9-f40a-152637485960,,,VL treatment regimen category,VL regimen,Treatment regimen selected for visceral leishmaniasis.,Question,Coded,0a718293-0415-440a-a51b-263748596071;1b829304-1526-451b-b62c-374859607182;2c930415-2637-462c-c73d-485960718293;3d041526-3748-473d-d84e-596071829304,,1,1
fa21bc34-de56-4890-a7b8-c9de0f123456,,,Antenatal care documentation narrative,ANC documentation,Free text narrative for antenatal or antepartum care documentation visit summary or longitudinal register entry,Question,Text,,,1,1
ff670189-23ab-4cd4-de56-789abcdef012,,,Icterus present on examination,Icterus,Clinical finding of icterus present on focused physical examination,Finding,N/A,,,1,1
